timestamp,station_id,actual_utilization,predicted_utilization,applied_tariff,baseline_revenue,agent_revenue
2022-07-18 23:15:00,1029,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:15:00,988,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:15:00,1060,0.16666666666666666,0.13009135867261715,10.5,450.0,315.0
2022-07-18 23:15:00,799,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:15:00,320,0.0,1.3567499901465993e-06,10.5,450.0,315.0
2022-07-18 23:15:00,974,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:15:00,715,1.0,0.940949303607622,22.5,450.0,675.0
2022-07-18 23:20:00,1085,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,716,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,204,0.13725490196078433,0.16516096594759624,10.5,450.0,315.0
2022-07-18 23:20:00,852,0.17647058823529413,0.19108429330545898,10.5,450.0,315.0
2022-07-18 23:20:00,1062,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,105,0.34210526315789475,0.413507227477332,15.0,450.0,450.0
2022-07-18 23:20:00,1086,0.06521739130434782,0.07472983410229622,10.5,450.0,315.0
2022-07-18 23:20:00,967,0.7272727272727273,0.7466317780959657,15.0,450.0,450.0
2022-07-18 23:20:00,320,0.0,1.3567499901465993e-06,10.5,450.0,315.0
2022-07-18 23:20:00,988,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1095,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1032,1.0,0.9765271211905886,22.5,450.0,675.0
2022-07-18 23:20:00,526,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,235,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1071,1.0,0.97742730900276,22.5,450.0,675.0
2022-07-18 23:20:00,1107,0.25,0.25454396610709185,10.5,450.0,315.0
2022-07-18 23:20:00,322,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,795,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,966,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1160,0.0,1.3567499901465993e-06,10.5,450.0,315.0
2022-07-18 23:20:00,989,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,996,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,802,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,745,0.6388888888888888,0.672329087078328,15.0,450.0,450.0
2022-07-18 23:20:00,206,0.2413793103448276,0.23368718643994327,10.5,450.0,315.0
2022-07-18 23:20:00,576,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,979,0.047619047619047616,0.12201214249887399,10.5,450.0,315.0
2022-07-18 23:20:00,1093,0.0,1.3567499901465993e-06,10.5,450.0,315.0
2022-07-18 23:20:00,330,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1138,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,733,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1109,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,895,0.6666666666666666,0.48623562006156446,15.0,450.0,450.0
2022-07-18 23:20:00,1026,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,123,0.4166666666666667,0.563925263186887,15.0,450.0,450.0
2022-07-18 23:20:00,1074,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1082,0.1276595744680851,0.11937018515251059,10.5,450.0,315.0
2022-07-18 23:20:00,343,0.5,0.6533775028281873,15.0,450.0,450.0
2022-07-18 23:20:00,773,0.6176470588235294,0.5995839798631382,15.0,450.0,450.0
2022-07-18 23:20:00,309,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1149,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1131,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,904,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1115,0.9,0.8854029504011642,22.5,450.0,675.0
2022-07-18 23:20:00,987,0.00980392156862745,0.012954276362968215,10.5,450.0,315.0
2022-07-18 23:20:00,746,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1100,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1114,0.6666666666666666,0.5105799532361788,15.0,450.0,450.0
2022-07-18 23:20:00,598,0.5,0.5058525325609726,15.0,450.0,450.0
2022-07-18 23:20:00,335,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1159,0.9090909090909091,0.814197614260893,22.5,450.0,675.0
2022-07-18 23:20:00,986,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1170,0.0,0.04120570438162464,10.5,450.0,315.0
2022-07-18 23:20:00,329,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,594,0.8333333333333334,0.6723290870783281,15.0,450.0,450.0
2022-07-18 23:20:00,1083,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,527,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,638,0.16666666666666666,0.16726953727153362,10.5,450.0,315.0
2022-07-18 23:20:00,804,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,890,0.3333333333333333,0.3334919913140068,15.0,450.0,450.0
2022-07-18 23:20:00,972,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,686,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1137,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,644,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1067,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,832,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,744,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,225,0.16666666666666666,0.16726953727153362,10.5,450.0,315.0
2022-07-18 23:20:00,1072,0.18032786885245902,0.20341073081910388,10.5,450.0,315.0
2022-07-18 23:20:00,1043,0.8333333333333334,0.7466317780959657,15.0,450.0,450.0
2022-07-18 23:20:00,735,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,595,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,858,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1173,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,705,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,690,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,708,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,580,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1009,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1081,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,701,0.5,0.3328461648318771,15.0,450.0,450.0
2022-07-18 23:20:00,1113,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,347,0.2222222222222222,0.4193137256467485,15.0,450.0,450.0
2022-07-18 23:20:00,348,1.0,0.974113476304463,22.5,450.0,675.0
2022-07-18 23:20:00,1119,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1031,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1096,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,215,0.25,0.25546073483120324,10.5,450.0,315.0
2022-07-18 23:20:00,596,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,110,0.6,0.5995839798631382,15.0,450.0,450.0
2022-07-18 23:20:00,848,0.0,1.3567499901465993e-06,10.5,450.0,315.0
2022-07-18 23:20:00,1037,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,831,0.5,0.4686828415095014,15.0,450.0,450.0
2022-07-18 23:20:00,1106,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,506,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,307,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,628,0.1,0.16670688380150733,10.5,450.0,315.0
2022-07-18 23:20:00,588,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,682,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1121,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1110,0.8333333333333334,0.8604214890070275,22.5,450.0,675.0
2022-07-18 23:20:00,1124,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,208,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1101,0.5,0.39094352070029165,15.0,450.0,450.0
2022-07-18 23:20:00,739,0.0,0.0749771179035851,10.5,450.0,315.0
2022-07-18 23:20:00,799,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,737,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1060,0.16666666666666666,0.13045654143172417,10.5,450.0,315.0
2022-07-18 23:20:00,751,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1104,0.5,0.5746726678715807,15.0,450.0,450.0
2022-07-18 23:20:00,1111,0.4583333333333333,0.5116158211377847,15.0,450.0,450.0
2022-07-18 23:20:00,715,1.0,0.9415159113880823,22.5,450.0,675.0
2022-07-18 23:20:00,781,1.0,0.9755649680647395,22.5,450.0,675.0
2022-07-18 23:20:00,698,0.4166666666666667,0.4132789911375654,15.0,450.0,450.0
2022-07-18 23:20:00,849,0.4666666666666667,0.3231217381961322,15.0,450.0,450.0
2022-07-18 23:20:00,719,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1168,0.4583333333333333,0.5094609310040096,15.0,450.0,450.0
2022-07-18 23:20:00,1075,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,969,1.0,0.9976873707850098,22.5,450.0,675.0
2022-07-18 23:20:00,529,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1098,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,784,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,937,1.0,0.9774273090027602,22.5,450.0,675.0
2022-07-18 23:20:00,775,1.0,0.9765271211905887,22.5,450.0,675.0
2022-07-18 23:20:00,851,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,325,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,693,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,216,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,587,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,570,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,842,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,729,0.6153846153846154,0.4783489079107315,15.0,450.0,450.0
2022-07-18 23:20:00,525,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1066,0.9166666666666666,0.8521441546099169,22.5,450.0,675.0
2022-07-18 23:20:00,1144,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,902,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,974,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,855,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,519,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,998,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1162,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1088,0.691358024691358,0.7241674960718606,15.0,450.0,450.0
2022-07-18 23:20:00,897,0.25,0.32364118259204777,15.0,450.0,450.0
2022-07-18 23:20:00,124,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,835,0.7,0.7230794493117346,15.0,450.0,450.0
2022-07-18 23:20:00,512,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,552,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,728,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1134,0.4444444444444444,0.5988453527842852,15.0,450.0,450.0
2022-07-18 23:20:00,323,0.6666666666666666,0.8742199622859457,22.5,450.0,675.0
2022-07-18 23:20:00,501,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,115,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,724,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,109,0.3333333333333333,0.32364118259204777,15.0,450.0,450.0
2022-07-18 23:20:00,636,0.8333333333333334,0.8460212954894116,22.5,450.0,675.0
2022-07-18 23:20:00,1015,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,888,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1029,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1011,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,520,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,975,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1166,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1076,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,224,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,712,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1068,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1092,0.2682926829268293,0.27499975524012155,10.5,450.0,315.0
2022-07-18 23:20:00,741,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,223,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,891,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,703,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,333,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,900,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,108,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,502,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,700,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1105,0.16666666666666666,0.23324072951591887,10.5,450.0,315.0
2022-07-18 23:20:00,627,0.7,0.5992664703997392,15.0,450.0,450.0
2022-07-18 23:20:00,901,0.058823529411764705,0.07472983410229621,10.5,450.0,315.0
2022-07-18 23:20:00,584,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,783,0.25,0.25454396610709185,10.5,450.0,315.0
2022-07-18 23:20:00,346,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,227,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1126,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,589,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,982,0.10377358490566038,0.11478288992508441,10.5,450.0,315.0
2022-07-18 23:20:00,711,0.6666666666666666,0.7178985900840934,15.0,450.0,450.0
2022-07-18 23:20:00,328,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1122,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1000,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,217,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,965,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1112,0.6666666666666666,0.6780104028695271,15.0,450.0,450.0
2022-07-18 23:20:00,887,0.2830188679245283,0.29339757677255673,10.5,450.0,315.0
2022-07-18 23:20:00,326,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,983,0.8333333333333334,0.8966267914604287,22.5,450.0,675.0
2022-07-18 23:20:00,883,0.5333333333333333,0.5149430117752994,15.0,450.0,450.0
2022-07-18 23:20:00,643,1.0,0.8033689048551526,22.5,450.0,675.0
2022-07-18 23:20:00,1102,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,691,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1167,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,324,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1154,0.2,0.18485350245458704,10.5,450.0,315.0
2022-07-18 23:20:00,1099,0.8333333333333334,0.8460212954894116,22.5,450.0,675.0
2022-07-18 23:20:00,656,0.9,0.789199534369206,15.0,450.0,450.0
2022-07-18 23:20:00,331,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,226,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,862,0.26666666666666666,0.20341073081910388,10.5,450.0,315.0
2022-07-18 23:20:00,107,0.625,0.6780313492649289,15.0,450.0,450.0
2022-07-18 23:20:00,522,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,893,0.3333333333333333,0.9371329614729512,22.5,450.0,675.0
2022-07-18 23:20:00,1061,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1143,0.6666666666666666,0.6831264909527571,15.0,450.0,450.0
2022-07-18 23:20:00,577,0.6666666666666666,0.5091708007768505,15.0,450.0,450.0
2022-07-18 23:20:00,513,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1172,0.38461538461538464,0.38960768183354605,15.0,450.0,450.0
2022-07-18 23:20:00,205,0.21739130434782608,0.2175863635045542,10.5,450.0,315.0
2022-07-18 23:20:00,1163,0.25,0.2779498188249034,10.5,450.0,315.0
2022-07-18 23:20:00,702,0.25,0.3759326796307497,15.0,450.0,450.0
2022-07-18 23:20:00,340,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,991,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1156,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,709,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,111,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,585,0.16666666666666666,0.15499652668837438,10.5,450.0,315.0
2022-07-18 23:20:00,704,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,771,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,699,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,102,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,681,0.5,0.5108570245910802,15.0,450.0,450.0
2022-07-18 23:20:00,1164,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,710,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,1090,0.26666666666666666,0.2777519679167334,10.5,450.0,315.0
2022-07-18 23:20:00,655,0.4,0.4052017324114655,15.0,450.0,450.0
2022-07-18 23:20:00,790,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,732,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,706,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:20:00,903,0.3958333333333333,0.38447772290855675,15.0,450.0,450.0
2022-07-18 23:20:00,332,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:25:00,862,0.26666666666666666,0.2055937277159203,10.5,450.0,315.0
2022-07-18 23:25:00,693,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:25:00,331,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:25:00,1168,0.4583333333333333,0.5097669414903429,15.0,450.0,450.0
2022-07-18 23:25:00,975,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:25:00,842,1.0,0.9999999994779799,22.5,450.0,675.0
2022-07-18 23:25:00,967,0.7272727272727273,0.7466317780959657,15.0,450.0,450.0
2022-07-18 23:25:00,329,1.0,0.9999999994779799,22.5,450.0,675.0
